"Participant","Condition","Trial","Age","Gender","Group","BlinkTime","BlinkStartTime","BlinkEndTime","blinkRowCounter"
"P24","s","1","27","f","c",205.0003,637988486419956519,637988486422006522,17
"P24","s","1","27","f","c",166.9997,637988486430446520,637988486432116517,14
"P24","s","2","27","f","c",111.0003,637988486838596384,637988486839706387,9
"P24","s","2","27","f","c",144.9998,637988486842486380,637988486843936378,12
"P24","s","2","27","f","c",134.0008,637988486857916372,637988486859256380,11
"P24","s","2","27","f","c",131.0004,637988486863146372,637988486864456376,9
"P24","s","2","27","f","c",156.0004,637988486885296365,637988486886856369,13
"P24","s","2","27","f","c",144.9994,637988486908396364,637988486909846358,12
"P24","s","2","27","f","c",100.0003,637988486917946354,637988486918946357,8
"P24","s","2","27","f","c",67.0001,637988486945716343,637988486946386344,5
"P24","s","2","27","f","c",90.0003,637988486946956345,637988486947856348,7
"P24","s","2","27","f","c",107.9997,637988486965516342,637988486966596339,9
"P24","s","2","27","f","c",150.0002,637988486969206340,637988486970706342,13
"P24","s","2","27","f","c",127.9993,637988486985316336,637988486986596329,10
"P24","s","2","27","f","c",111.0002,637988487002586327,637988487003696329,4
"P24","s","2","27","f","c",88.9996,637988487016686325,637988487017576321,7
"P24","s","2","27","f","c",55.0004,637988487032016318,637988487032566322,4
"P24","s","2","27","f","c",32.9997,637988487034236323,637988487034566320,2
"P24","s","2","27","f","c",65.9995,637988487044696315,637988487045356310,5
"P24","s","2","27","f","c",88.9999,637988487055776313,637988487056666312,4
"P24","s","2","27","f","c",45.0004,637988487070366304,637988487070816308,3
"P24","s","2","27","f","c",65.9997,637988487071496306,637988487072156303,5
"P24","s","2","27","f","c",32.9992,637988487083326312,637988487083656304,2
"P24","s","2","27","f","c",200.9996,637988487095466304,637988487097476300,17
"P24","s","2","27","f","c",78.0001,637988487106646296,637988487107426297,6
"P24","s","2","27","f","c",169.9999,637988487116646292,637988487118346291,14
"P24","s","2","27","f","c",100.0005,637988487129966285,637988487130966290,8
"P24","s","2","27","f","c",34,637988487141766286,637988487142106286,2
"P24","s","2","27","f","c",145,637988487151956284,637988487153406284,11
"P24","s","2","27","f","c",55.9999,637988487162996279,637988487163556278,4
"P24","s","2","27","f","c",33.0007,637988487163896273,637988487164226280,2
"P24","s","2","27","f","c",133.0002,637988487179506265,637988487180836267,11
"P24","s","2","27","f","c",78.0002,637988487193866264,637988487194646266,6
"P24","s","2","27","f","c",33.0005,637988487195216262,637988487195546267,2
"P24","s","2","27","f","c",144.9997,637988487214416263,637988487215866260,12
"P24","s","2","27","f","c",66.0001,637988487223706254,637988487224366255,5
"P24","s","2","27","f","c",89.0002,637988487232946256,637988487233836258,7
"P24","s","2","27","f","c",90.9997,637988487233946251,637988487234856248,7
"P24","s","2","27","f","c",33.9993,637988487248356255,637988487248696248,2
"P24","s","2","27","f","c",65.9997,637988487260356242,637988487261016239,5
"P24","s","2","27","f","c",44.0002,637988487261356246,637988487261796248,3
"P24","s","2","27","f","c",223.0004,637988487272686236,637988487274916240,19
"P24","s","2","27","f","c",133.0008,637988487309606225,637988487310936233,11
"P24","s","2","27","f","c",66.9927,637988487317264451,637988487317934378,5
"P24","s","2","27","f","c",122.8734,637988487318264366,637988487319493100,10
"P24","s","2","27","f","c",142.9999,637988487330673093,637988487332103092,12
"P24","s","2","27","f","c",167.9988,637988487343333099,637988487345013087,14
"P24","s","2","27","f","c",191.0007,637988487352763086,637988487354673093,16
"P24","s","2","27","f","c",78.0005,637988487365643080,637988487366423085,6
"P24","s","2","27","f","c",70.0002,637988487366643086,637988487367343088,5
"P24","s","2","27","f","c",144,637988487378413139,637988487379853139,9
"P24","s","2","27","f","c",156.9998,637988487390753130,637988487392323128,13
"P24","s","2","27","f","c",52.0004,637988487409993121,637988487410513125,4
"P24","s","2","27","f","c",54.9993,637988487421063131,637988487421613124,4
"P24","s","2","27","f","c",55.0002,637988487422063127,637988487422613129,4
"P24","s","2","27","f","c",232.9997,637988487445323099,637988487447653096,20
"P24","s","2","27","f","c",55.9999,637988487465033092,637988487465593091,4
"P24","s","2","27","f","c",200.0004,637988487480633083,637988487482633087,17
"P24","s","2","27","f","c",33.9579,637988487496243504,637988487496583083,2
"P24","s","2","27","f","c",133.9992,637988487506573079,637988487507913071,11
"P24","s","2","27","f","c",133.0005,637988487525233320,637988487526563325,5
"P24","s","2","27","f","c",45,637988487535473065,637988487535923065,3
"P24","s","2","27","f","c",221.9996,637988487544673068,637988487546893064,11
"P24","s","2","27","f","c",156.0002,637988487554663061,637988487556223063,13
"P24","s","2","27","f","c",155.0003,637988487566553056,637988487568103059,11
"P24","s","2","27","f","c",55.9997,637988487593093051,637988487593653048,4
"P24","s","2","27","f","c",145.0005,637988487604443043,637988487605893048,12
"P24","s","2","27","f","c",77.9998,637988487622523041,637988487623303039,6
"P24","s","1","27","f","c",165.9993,637988492044080711,637988492045740704,14
"P24","s","1","27","f","c",155.0001,637988492050240703,637988492051790704,13
"P24","s","1","27","f","c",167.9993,637988492062530698,637988492064210691,14
"P24","s","1","27","f","c",87.9998,637988492081730690,637988492082610688,3
"P24","s","1","27","f","c",78.0002,637988492085950677,637988492086730679,6
"P24","s","1","27","f","c",56,637988492101430679,637988492101990679,4
"P24","s","1","27","f","c",43.9999,637988492114270669,637988492114710668,3
"P24","s","1","27","f","c",88.9999,637988492127980663,637988492128870662,7
"P24","s","1","27","f","c",44.0001,637988492129200657,637988492129640658,3
"P24","s","1","27","f","c",65.9998,637988492132090658,637988492132750656,5
"P24","s","1","27","f","c",43.9997,637988492133430666,637988492133870663,3
"P24","s","1","27","f","c",226.0604,637988492155580491,637988492157841095,19
"P24","s","1","27","f","c",122.0003,637988492198064733,637988492199284736,10
"P24","s","1","27","f","c",68.0002,637988492220374057,637988492221054059,5
"P24","s","1","27","f","c",44.1696,637988492221714062,637988492222155758,3
"P24","s","1","27","f","c",76.9995,637988492252259668,637988492253029663,6
"P24","s","1","27","f","c",278.0002,637988492265757254,637988492268537256,24
"P24","s","1","27","f","c",170.0011,637988492278307241,637988492280007252,14
"P24","s","1","27","f","c",323.9992,637988492289757244,637988492292997236,28
"P24","s","1","27","f","c",166.0003,637988492306127232,637988492307787235,14
"P24","s","1","27","f","c",44.0002,637988492325077226,637988492325517228,3
"P24","s","1","27","f","c",55,637988492325617227,637988492326167227,4
"P24","s","1","27","f","c",32.9996,637988492326507225,637988492326837221,2
"P24","s","1","27","f","c",111.0002,637988492339497215,637988492340607217,9
"P24","s","1","27","f","c",176.9999,637988492349277211,637988492351047210,7
"P24","s","1","27","f","c",211.9996,637988492364977203,637988492367097199,18
"P24","s","1","27","f","c",264,637988492392837185,637988492395477185,23
"P24","s","1","27","f","c",55.0009,637988492400187178,637988492400737187,4
"P24","s","1","27","f","c",58.9999,637988492401077185,637988492401667184,4
"P24","s","1","27","f","c",164.8983,637988492413258418,637988492414907401,14
"P24","s","1","27","f","c",89,637988492425457396,637988492426347396,7
"P24","s","1","27","f","c",49.0005,637988492426687389,637988492427177394,3
"P24","s","1","27","f","c",133.9992,637988492437347391,637988492438687383,8
"P24","s","1","27","f","c",189.9997,637988492455157380,637988492457057377,16
"P24","s","1","27","f","c",133.0005,637988492471137365,637988492472467370,10
"P24","s","1","27","f","c",39.9995,637988492475017375,637988492475417370,3
"P24","s","1","27","f","c",32.9997,637988492476067372,637988492476397369,2
"P24","s","1","27","f","c",178.9997,637988492490537363,637988492492327360,15
"P24","s","1","27","f","c",177.9989,637988492496147360,637988492497927349,15
"P24","s","1","27","f","c",175.0002,637988492534137391,637988492535887393,15
"P24","s","1","27","f","c",102.0001,637988492539997395,637988492541017396,8
"P24","s","1","27","f","c",99.9998,637988492560617387,637988492561617385,8
"P24","s","1","27","f","c",77.0007,637988492561847377,637988492562617384,6
"P24","s","1","27","f","c",200.0002,637988492577217368,637988492579217370,17
"P24","s","1","27","f","c",255.0005,637988492591837359,637988492594387364,22
"P24","s","1","27","f","c",88,637988492612097354,637988492612977354,7
"P24","s","1","27","f","c",310.9999,637988492627147351,637988492630257350,26
"P24","s","1","27","f","c",210.9993,637988492650518541,637988492652628534,18
"P24","s","1","27","f","c",234.9993,637988492662249513,637988492664599506,20
"P24","s","1","27","f","c",178,637988492671171334,637988492672951334,15
"P24","s","1","27","f","c",202.9993,637988492701888996,637988492703918989,17
"P24","s","1","27","f","c",167.0008,637988492732258973,637988492733928981,14
"P24","s","1","27","f","c",178.0004,637988492742478965,637988492744258969,15
"P24","s","1","27","f","c",88.9999,637988492752978964,637988492753868963,3
"P24","s","1","27","f","c",144,637988492782548947,637988492783988947,12
"P24","s","1","27","f","c",134.0003,637988492809778926,637988492811118929,11
"P24","s","1","27","f","c",163.9996,637988492822638925,637988492824278921,14
"P24","s","1","27","f","c",34.0001,637988492850758911,637988492851098912,2
"P24","s","1","27","f","c",177.9998,637988492868198904,637988492869978902,15
"P24","co","2","27","f","c",181.9992,637988493891407495,637988493893227487,15
"P24","co","2","27","f","c",200.0005,637988493916227479,637988493918227484,17
"P24","co","2","27","f","c",100.0001,637988493928717470,637988493929717471,8
"P24","co","2","27","f","c",144.0268,637988493941667465,637988493943107733,10
"P24","co","2","27","f","c",78.001,637988493944547464,637988493945327474,6
"P24","co","2","27","f","c",132.9743,637988493960817715,637988493962147458,11
"P24","co","2","27","f","c",199.0006,637988493971987446,637988493973977452,8
"P24","co","2","27","f","c",234.9995,637988493989887445,637988493992237440,20
"P24","co","2","27","f","c",468.999,637988494007297438,637988494011987428,41
"P24","co","2","27","f","c",57.0005,637988494020967429,637988494021537434,4
"P24","co","2","27","f","c",344.9702,637988494034617710,637988494038067412,24
"P24","co","2","27","f","c",189.0003,637988494048087409,637988494049977412,16
"P24","co","2","27","f","c",199.9995,637988494059497409,637988494061497404,11
"P24","co","2","27","f","c",177.999,637988494073877402,637988494075657392,15
"P24","co","2","27","f","c",189.9997,637988494089147389,637988494091047386,17
"P24","co","2","27","f","c",166.9999,637988494104187376,637988494105857375,14
"P24","co","2","27","f","c",200.9999,637988494122467370,637988494124477369,17
"P24","co","2","27","f","c",176.9999,637988494135937361,637988494137707360,15
"P24","co","2","27","f","c",370.0004,637988494157457350,637988494161157354,32
"P24","co","2","27","f","c",200.0004,637988494174387335,637988494176387339,17
"P24","co","2","27","f","c",133.9991,637988494197322367,637988494198662358,11
"P24","co","2","27","f","c",58.0725,637988494211757785,637988494212338510,4
"P24","co","2","27","f","c",111.0001,637988494247019203,637988494248129204,9
"P24","co","2","27","f","c",199.9999,637988494276009189,637988494278009188,17
"P24","co","2","27","f","c",277.9886,637988494288059295,637988494290839181,24
"P24","co","2","27","f","c",167.9996,637988494301169176,637988494302849172,14
"P24","co","2","27","f","c",222.9988,637988494316709172,637988494318939160,19
"P24","co","2","27","f","c",178.0005,637988494330869153,637988494332649158,15
"P24","co","2","27","f","c",265.9996,637988494343149151,637988494345809147,23
"P24","co","2","27","f","c",66.9991,637988494354139149,637988494354809140,5
"P24","co","2","27","f","c",37.0008,637988494355369142,637988494355739150,2
"P24","co","2","27","f","c",138.0003,637988494382689128,637988494384069131,11
"P24","co","2","27","f","c",33,637988494385739128,637988494386069128,2
"P24","co","2","27","f","c",136.0005,637988494395809118,637988494397169123,11
"P24","co","2","27","f","c",133.0003,637988494415229114,637988494416559117,11
"P24","co","2","27","f","c",67.0007,637988494429109104,637988494429779111,5
"P24","co","2","27","f","c",66.9999,637988494438330058,637988494439000057,2
"P24","co","2","27","f","c",109.9997,637988494458550051,637988494459650048,9
"P24","co","2","27","f","c",188.9998,637988494481360040,637988494483250038,16
"P24","co","2","27","f","c",67,637988494497080030,637988494497750030,5
"P24","co","2","27","f","c",55.0001,637988494497860028,637988494498410029,4
"P24","co","2","27","f","c",156.9996,637988494507740021,637988494509310017,13
"P25","s","1","26","m","c",67.0001,637988505707492283,637988505708162284,5
"P25","s","1","26","m","c",132.9997,637988505730922229,637988505732252226,11
"P25","s","1","26","m","c",188.9994,637988505764022148,637988505765912142,16
"P25","s","1","26","m","c",243.999,637988505832101982,637988505834541972,21
"P25","s","1","26","m","c",265.9997,637988505853981926,637988505856641923,23
"P25","s","1","26","m","c",54.9997,637988505920061772,637988505920611769,4
"P25","s","1","26","m","c",110.9997,637988505954821682,637988505955931679,9
"P25","s","1","26","m","c",155.0005,637988505977371623,637988505978921628,13
"P25","s","1","26","m","c",199.9996,637988506006911557,637988506008911553,17
"P25","s","1","26","m","c",155.9996,637988506023231519,637988506024791515,13
"P25","s","1","26","m","c",232.9991,637988506045231469,637988506047561460,20
"P25","s","1","26","m","c",133.0005,637988506062221418,637988506063551423,11
"P25","s","1","26","m","c",189.0002,637988506114191293,637988506116081295,16
"P25","s","1","26","m","c",33.0001,637988506139741237,637988506140071238,2
"P25","s","1","26","m","c",111.0001,637988506140631226,637988506141741227,9
"P25","s","1","26","m","c",233.0006,637988506147731208,637988506150061214,20
"P25","s","1","26","m","c",155.9998,637988506170941157,637988506172501155,13
"P25","s","1","26","m","c",100,637988506191824283,637988506192824283,8
"P25","s","1","26","m","c",99.9996,637988506200484269,637988506201484265,8
"P25","s","1","26","m","c",243.9987,637988506215704238,637988506218144225,21
"P25","s","1","26","m","c",232.9994,637988506228364198,637988506230694192,20
"P25","s","1","26","m","c",267.0009,637988506258014121,637988506260684130,23
"P25","s","1","26","m","c",199.9994,637988506275124083,637988506277124077,17
